group_id,class,kept_file,removed_file,hash_distance,reason,action
1,BIN_WASHING,BIN WASHING\WhatsApp_Image_2026-07-03_at_5_15_46_AM__jpeg.jpg,BIN WASHING\WhatsApp_Image_2026-07-03_at_5_16_14_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
1,BIN_WASHING,BIN WASHING\WhatsApp_Image_2026-07-03_at_5_15_46_AM__jpeg.jpg,BIN WASHING\WhatsApp_Image_2026-07-03_at_5_17_44_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
2,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-03_at_2_20_18_PM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-03_at_2_50_58_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
3,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-09_at_11_12_12_PM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-09_at_11_13_52_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
4,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-02_at_10_26_28_PM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-02_at_10_41_52_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
5,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-09_at_11_12_11_PM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-09_at_11_13_51_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
6,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-02_at_7_13_08_AM_1__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-02_at_7_13_08_AM_2__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
7,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-01_at_6_29_26_AM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-01_at_6_30_49_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
7,GATE_MEETING,GATE MEETING\WhatsApp_Image_2026-07-01_at_6_29_26_AM__jpeg.jpg,GATE MEETING\WhatsApp_Image_2026-07-01_at_7_58_41_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
8,LFC,LFC\image110__jpeg.jpg,LFC\verified_image110__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
9,LFC,LFC\WhatsApp_Image_2026-01-26_at_4_10_01_PM_2__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-01-26_at_4_10_01_PM_2__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
10,LFC,LFC\WhatsApp_Image_2026-04-08_at_9_11_25_PM_1__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-08_at_9_11_25_PM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
11,LFC,LFC\WhatsApp_Image_2026-04-04_at_7_06_32_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-04_at_7_06_32_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
12,LFC,LFC\WhatsApp_Image_2026-04-22_at_6_50_34_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-22_at_6_50_34_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
13,LFC,LFC\WhatsApp_Image_2026-04-17_at_1_36_28_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-17_at_1_36_28_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
14,LFC,LFC\WhatsApp_Image_2026-04-14_at_6_48_31_PM_1__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-14_at_6_48_31_PM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
15,LFC,LFC\WhatsApp_Image_2026-04-01_at_9_27_46_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-01_at_9_27_46_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
16,LFC,LFC\WhatsApp_Image_2026-04-19_at_5_07_59_PM_1__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-19_at_5_07_59_PM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
17,LFC,LFC\WhatsApp_Image_2026-04-26_at_7_54_21_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-26_at_7_54_21_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
18,LFC,LFC\image103__jpeg.jpg,LFC\verified_image103__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
19,LFC,LFC\WhatsApp_Image_2026-04-20_at_7_24_45_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-20_at_7_24_45_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
20,LFC,LFC\WhatsApp_Image_2026-04-29_at_7_41_43_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-29_at_7_41_43_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
21,LFC,LFC\WhatsApp_Image_2026-04-27_at_4_49_01_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-27_at_4_49_01_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
22,LFC,LFC\WhatsApp_Image_2026-04-14_at_6_48_31_PM_2__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-14_at_6_48_31_PM_2__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
23,LFC,LFC\WhatsApp_Image_2026-03-13_at_11_54_54_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-03-13_at_11_54_54_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
24,LFC,LFC\WhatsApp_Image_2026-04-09_at_6_03_22_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-09_at_6_03_22_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
25,LFC,LFC\WhatsApp_Image_2026-04-20_at_4_36_21_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-20_at_4_36_21_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
26,LFC,LFC\WhatsApp_Image_2026-04-06_at_7_55_58_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-06_at_7_55_58_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
27,LFC,LFC\image119__jpeg.jpg,LFC\verified_image119__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
28,LFC,LFC\WhatsApp_Image_2026-04-17_at_6_40_14_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-17_at_6_40_14_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
29,LFC,LFC\WhatsApp_Image_2026-04-16_at_6_18_50_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-16_at_6_18_50_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
30,LFC,LFC\WhatsApp_Image_2026-04-13_at_1_32_16_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-13_at_1_32_16_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
31,LFC,LFC\WhatsApp_Image_2026-04-01_at_9_29_58_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-01_at_9_29_58_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
32,LFC,LFC\image106__jpeg.jpg,LFC\verified_image106__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
33,LFC,LFC\WhatsApp_Image_2026-04-21_at_5_45_06_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-21_at_5_45_06_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
34,LFC,LFC\image104__jpeg.jpg,LFC\verified_image104__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
35,LFC,LFC\WhatsApp_Image_2026-04-22_at_10_17_04_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-22_at_10_17_04_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
36,LFC,LFC\WhatsApp_Image_2026-04-10_at_7_50_16_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-10_at_7_50_16_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
37,LFC,LFC\image113__jpeg.jpg,LFC\verified_image113__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
38,LFC,LFC\WhatsApp_Image_2026-04-30_at_8_32_45_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-30_at_8_32_45_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
39,LFC,LFC\WhatsApp_Image_2026-04-14_at_6_41_51_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-14_at_6_41_51_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
40,LFC,LFC\WhatsApp_Image_2026-04-04_at_7_06_30_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-04_at_7_06_30_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
41,LFC,LFC\image122__jpeg.jpg,LFC\verified_image122__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
42,LFC,LFC\WhatsApp_Image_2026-04-14_at_8_10_46_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-14_at_8_10_46_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
43,LFC,LFC\WhatsApp_Image_2026-04-20_at_9_00_38_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-20_at_9_00_38_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
44,LFC,LFC\WhatsApp_Image_2026-04-19_at_8_24_28_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-19_at_8_24_28_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
45,LFC,LFC\WhatsApp_Image_2026-04-27_at_4_49_01_PM_1__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-27_at_4_49_01_PM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
46,LFC,LFC\WhatsApp_Image_2026-04-26_at_7_54_20_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-26_at_7_54_20_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
47,LFC,LFC\image114__jpeg.jpg,LFC\verified_image114__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
48,LFC,LFC\WhatsApp_Image_2026-04-01_at_9_38_15_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-01_at_9_38_15_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
49,LFC,LFC\image112__jpeg.jpg,LFC\verified_image112__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
50,LFC,LFC\WhatsApp_Image_2026-04-24_at_8_05_32_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-24_at_8_05_32_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
51,LFC,LFC\image120__jpeg.jpg,LFC\verified_image120__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
52,LFC,LFC\image105__jpeg.jpg,LFC\verified_image105__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
53,LFC,LFC\image115__jpeg.jpg,LFC\verified_image115__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
54,LFC,LFC\image102__jpeg.jpg,LFC\verified_image102__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
55,LFC,LFC\image109__jpeg.jpg,LFC\verified_image109__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
56,LFC,LFC\WhatsApp_Image_2026-04-21_at_5_45_07_PM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-21_at_5_45_07_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
57,LFC,LFC\image121__jpeg.jpg,LFC\verified_image121__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
58,LFC,LFC\WhatsApp_Image_2026-04-02_at_7_04_18_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-02_at_7_04_18_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
59,LFC,LFC\WhatsApp_Image_2026-04-08_at_9_03_10_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-08_at_9_03_10_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
60,LFC,LFC\WhatsApp_Image_2026-04-21_at_7_50_48_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-21_at_7_50_48_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
61,LFC,LFC\WhatsApp_Image_2026-04-28_at_8_13_58_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-28_at_8_13_58_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
62,LFC,LFC\WhatsApp_Image_2026-04-03_at_8_47_49_AM__jpeg.jpg,LFC\verified_WhatsApp_Image_2026-04-03_at_8_47_49_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
